Year model,Car Spec,Kilometres,Seller type,Price,Transmission,Body type,Drive type,Engine,Fuel type,Fuel consumption,Colour ext / int,Registration,Rego expiry,VIN,Stock No,ANCAP Safety rating,Green overall rating,Dealer,Address,Seating capacity,Doors,Front tyre size,Front rim size,Rear tyre size,Rear rim size,Injection / Carburation,CC,Number of cylinders,Front suspension,Rear suspension,Front brakes,Rear brakes,Fuel tank capacity,Valve gear type,Maximum torque,Maximum power (kW),CO2 level (g/km),Green house rating,Overall HxWxL,Ground clearance unladen,Wheelbase,Kerb weight,Turning circle,Rear track,Front track,Gross trailer weight braked,Make,Model,Variant,Series,Warranty when new (months),Warranty when new (kms),Service interval (months),Service interval (kms),Country of origin,Vehicle segment
2018,2018 Volkswagen Golf 110 TSI Comfortline AU MY18,"43,147km",Dealer: Used,"$26,999",Auto Direct Shift,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.4 L",Premium Unleaded Petrol,5.40 L / 100 km,White / Black,1GNE365,10 Jul 2023,WVWZZZAUZJW153580,417219,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,5,225/45 R17,7Jx17,225/45 R17,7Jx17,,1395,4,Anti Roll Bar;Independent;MacPherson Strut,Anti Roll Bar;Independent;Multi-Link System,Disc - Ventilated,Disc - Ventilated,50.00,16,250 @ 1500 RPM,110 @ 5000 RPM,128.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1452mm x 1799mm x 4258mm,142 mm,2620 mm,1261 kg,10.90 m,1508 mm,1537 mm,-,Volkswagen,Golf,110 TSI Comfortline,AU MY18,36,"999,000",12,"15,000",,
2020,2020 Ford Ranger XL 2.2 HI-Rider (4X2) PX Mkiii MY20.25,"51,773km",Dealer: Used,"$36,750",Automatic,"Ute Tray, 4 Doors, 4 Seats",Rear Wheel Drive,"4 cyl, 2.2 L",Diesel,7.80 L / 100 km,White / Black,1HBS029,31 Jul 2023,MNAUM1F80LW083391,7198,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",4,4,215/70 R16,6.5x16,215/70 R16,6.5x16,,2198,4,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,16,385 @ 1600 RPM,118 @ 3200 RPM,203.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1804mm x 1850mm x 5110mm,232 mm,3220 mm,1783 kg,12.70 m,1530 mm,1560 mm,-,Ford,Ranger,XL 2.2 HI-Rider (4X2),PX Mkiii MY20.25,60,"999,000",12,"15,000",,
2009,2009 Audi S5 4.2 FSI Quattro 8T,"163,162km",Dealer: Used,"$26,921",Automatic Tiptronic,"Coupe, 2 Doors, 4 Seats",All Wheel Drive,"8 cyl, 4.2 L",Premium Unleaded Petrol,12.40 L / 100 km,White / -,1HXE657,-,WAUZZZ8T49A041980,2507,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Next Ride,"464 Canning Highway, Como, WA",4,2,245/40 R18,8.5x18,245/40 R18,8.5x18,,4163,8,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System;Upper and,Anti Roll Bar;Coil Spring;Gas Damper;Trapezoidal Link,Disc - Ventilated,Disc - Ventilated,63.00,32,440 @ 3500 RPM,260 @ 7000 RPM,298.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1369mm x 1854mm x 4635mm,114 mm,2751 mm,1630 kg,11.40 m,1581 mm,1594 mm,-,Audi,S5,4.2 FSI Quattro,8T,36,"999,000",12,"25,000",,
2021,2021 Volkswagen Polo 70TSI Trendline AW MY21,"23,710km",Dealer: Used,"$22,750",Auto D/SH T/Tron Spt,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"3 cyl, 1 L",Premium Unleaded Petrol,5.00 L / 100 km,White / -,1HWW379,04 Aug 2023,WVWZZZAWZMU082387,7218,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",5,5,185/65 R15,5.5Jx15,185/65 R15,5.5Jx15,,999,3,Coil Spring;Independent;MacPherson Strut,Coil Spring;Torsion Bar;Trailing Arm,Disc - Ventilated,Drum,40.00,12,175 @ 2000 RPM,70 @ 5000 RPM,113.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1446mm x 1751mm x 4053mm,147 mm,2548 mm,1104 kg,10.60 m,1501 mm,1521 mm,-,Volkswagen,Polo,70TSI Trendline,AW MY21,60,"999,000",12,"15,000",,
2021,2021 Mercedes-Benz GLB35 4Matic X247 MY21.5,"23,300km",Dealer: Used,"$89,990",Auto Dual Clutch Sports,"SUV, 4 Doors, 7 Seats",All Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,8.30 L / 100 km,White / Black,1HVN193,30 Aug 2023,W1N2476512W108894,D5389,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Mercedes-Benz Perth used,"1093 Albany Highway, Bentley, WA",7,4,255/40 R20,8.5Jx20,255/40 R20,8.5Jx20,,1991,4,Anti Roll Bar;Coil Spring;MacPherson Strut,Anti Roll Bar;Coil Spring;Multi-Link System,Disc - Ventilated,Disc,60.00,16,400 @ 3000 RPM,225 @ 5800 RPM,186.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1660mm x 1845mm x 4650mm,163 mm,2829 mm,1839 kg,0.00 m,1591 mm,1612 mm,-,Mercedes-Benz,GLB35,4Matic,X247 MY21.5,60,"999,000",12,"20,000",,
2013,2013 Subaru Forester 2.5I MY13,"130,520km",Dealer: Used,"$19,990",Continuous Variable,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.5 L",Unleaded Petrol,8.10 L / 100 km,Blue / -,1GYR944,-,JF2SJ9KC5DG010836,2530,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Platinum Automotive Sales,"198 Collier Rd, Bayswater, WA",5,4,225/60 R17,7x17,225/60 R17,7x17,,2498,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Disc - Ventilated,Disc,60.00,16,235 @ 4100 RPM,126 @ 5800 RPM,187.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1735mm x 1795mm x 4595mm,220 mm,2640 mm,1488 kg,10.60 m,1550 mm,1545 mm,-,Subaru,Forester,2.5I,MY13,36,"999,000",6,"12,000",,
2014,2014 Holden Captiva CG 7 LTZ Wagon 7st 5dr Spts Auto 6sp AWD 3.0i [MY14],"190,000km",Dealer: Used,"$11,990",Sports Automatic,-,-,-,,-,White / -,1GML853,-,KL3CD2659FB017492,3655,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Holden,Captiva,CG 7 LTZ Wagon 7st 5dr Spts Auto 6sp AWD 3.0i [MY14],,,,,,,
2007,2007 Audi TT 8J Coupe 2dr S tronic 6sp 2.0T,"104,108km",Dealer: Used,"$17,990",Sports Automatic Dual Clutch,-,-,-,,-,Blue / -,1CWG869,-,TRUZZZ8J981023299,3620,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Audi,TT,8J Coupe 2dr S tronic 6sp 2.0T,,,,,,,
2019,2019 Hyundai I30 Active PD2 MY19,"74,070km",Dealer: Used,"$20,998",Automatic,"HATCH, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.40 L / 100 km,Silver / -,1GSR827,-,KMHH351EMKU096318,P6369,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gardner Passenger,"1324 Albany Highway, Cannington, WA",5,4,205/55 R16,6.5x16,205/55 R16,6.5x16,,1999,4,MacPherson Strut,Torsion Beam Axle,Disc - Ventilated,Disc,50.00,16,203 @ 4700 RPM,120 @ 6200 RPM,173.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1795mm x 4340mm,140 mm,2650 mm,1276 kg,10.60 m,1568 mm,1559 mm,-,Hyundai,I30,Active,PD2 MY19,60,"999,000",12,"15,000",,
2019,2019 Hyundai I30 Active PD2 MY19,"66,975km",Dealer: Used,"$21,998",Automatic,"HATCH, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.40 L / 100 km,Silver / -,1GTL860,-,KMHH351EMKU099596,P6368,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gardner Passenger,"1324 Albany Highway, Cannington, WA",5,4,205/55 R16,6.5x16,205/55 R16,6.5x16,,1999,4,MacPherson Strut,Torsion Beam Axle,Disc - Ventilated,Disc,50.00,16,203 @ 4700 RPM,120 @ 6200 RPM,173.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1795mm x 4340mm,140 mm,2650 mm,1276 kg,10.60 m,1568 mm,1559 mm,-,Hyundai,I30,Active,PD2 MY19,60,"999,000",12,"15,000",,
2019,2019 Hyundai I30 Active PD2 MY19,"68,845km",Dealer: Used,"$21,998",Automatic,"HATCH, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.40 L / 100 km,Silver / -,1GSE691,-,KMHH351EMKU088563,P6367,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gardner Passenger,"1324 Albany Highway, Cannington, WA",5,4,205/55 R16,6.5x16,205/55 R16,6.5x16,,1999,4,MacPherson Strut,Torsion Beam Axle,Disc - Ventilated,Disc,50.00,16,203 @ 4700 RPM,120 @ 6200 RPM,173.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1795mm x 4340mm,140 mm,2650 mm,1276 kg,10.60 m,1568 mm,1559 mm,-,Hyundai,I30,Active,PD2 MY19,60,"999,000",12,"15,000",,
2017,2017 Mitsubishi Triton GLX (4X4) MQ MY18,"188,978km",Dealer: Used,"$24,750",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.4 L",Diesel,7.60 L / 100 km,White / Black,1GLA245,27 Aug 2023,MMAZYKL10HH025099,7208,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",5,4,245/70 R16,7x16,245/70 R16,7x16,,2440,4,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,75.00,16,430 @ 2500 RPM,133 @ 3500 RPM,201.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1815mm x 5200mm,205 mm,3000 mm,1930 kg,11.80 m,1515 mm,1520 mm,-,Mitsubishi,Triton,GLX (4X4),MQ MY18,60,"100,000",12,"15,000",,
2016,2016 Mitsubishi Triton GLX (4X4) MQ MY16,"141,855km",Dealer: Used,"$26,900",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.4 L",Diesel,7.60 L / 100 km,White / Black,1GGU677,17 Aug 2023,MMAJYKL10HH000452,7202,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",5,4,245/70 R16,7x16,245/70 R16,7x16,,2440,4,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,75.00,16,430 @ 2500 RPM,133 @ 3500 RPM,201.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1815mm x 5200mm,205 mm,3000 mm,1930 kg,11.80 m,1515 mm,1520 mm,-,Mitsubishi,Triton,GLX (4X4),MQ MY16,60,"100,000",12,"15,000",,
2018,2018 Volkswagen Golf 110 TSI Comfortline AU MY18,"43,147km",Dealer: Used,"$26,999",Auto Direct Shift,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.4 L",Premium Unleaded Petrol,5.40 L / 100 km,White / Black,1GNE365,10 Jul 2023,WVWZZZAUZJW153580,417219,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,5,225/45 R17,7Jx17,225/45 R17,7Jx17,,1395,4,Anti Roll Bar;Independent;MacPherson Strut,Anti Roll Bar;Independent;Multi-Link System,Disc - Ventilated,Disc - Ventilated,50.00,16,250 @ 1500 RPM,110 @ 5000 RPM,128.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1452mm x 1799mm x 4258mm,142 mm,2620 mm,1261 kg,10.90 m,1508 mm,1537 mm,-,Volkswagen,Golf,110 TSI Comfortline,AU MY18,36,"999,000",12,"15,000",,
2020,2020 Ford Ranger XL 2.2 HI-Rider (4X2) PX Mkiii MY20.25,"51,773km",Dealer: Used,"$36,750",Automatic,"Ute Tray, 4 Doors, 4 Seats",Rear Wheel Drive,"4 cyl, 2.2 L",Diesel,7.80 L / 100 km,White / Black,1HBS029,31 Jul 2023,MNAUM1F80LW083391,7198,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",4,4,215/70 R16,6.5x16,215/70 R16,6.5x16,,2198,4,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,16,385 @ 1600 RPM,118 @ 3200 RPM,203.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1804mm x 1850mm x 5110mm,232 mm,3220 mm,1783 kg,12.70 m,1530 mm,1560 mm,-,Ford,Ranger,XL 2.2 HI-Rider (4X2),PX Mkiii MY20.25,60,"999,000",12,"15,000",,
2009,2009 Audi S5 4.2 FSI Quattro 8T,"163,162km",Dealer: Used,"$26,921",Automatic Tiptronic,"Coupe, 2 Doors, 4 Seats",All Wheel Drive,"8 cyl, 4.2 L",Premium Unleaded Petrol,12.40 L / 100 km,White / -,1HXE657,-,WAUZZZ8T49A041980,2507,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Next Ride,"464 Canning Highway, Como, WA",4,2,245/40 R18,8.5x18,245/40 R18,8.5x18,,4163,8,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System;Upper and,Anti Roll Bar;Coil Spring;Gas Damper;Trapezoidal Link,Disc - Ventilated,Disc - Ventilated,63.00,32,440 @ 3500 RPM,260 @ 7000 RPM,298.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1369mm x 1854mm x 4635mm,114 mm,2751 mm,1630 kg,11.40 m,1581 mm,1594 mm,-,Audi,S5,4.2 FSI Quattro,8T,36,"999,000",12,"25,000",,
2021,2021 Volkswagen Polo 70TSI Trendline AW MY21,"23,710km",Dealer: Used,"$22,750",Auto D/SH T/Tron Spt,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"3 cyl, 1 L",Premium Unleaded Petrol,5.00 L / 100 km,White / -,1HWW379,04 Aug 2023,WVWZZZAWZMU082387,7218,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",5,5,185/65 R15,5.5Jx15,185/65 R15,5.5Jx15,,999,3,Coil Spring;Independent;MacPherson Strut,Coil Spring;Torsion Bar;Trailing Arm,Disc - Ventilated,Drum,40.00,12,175 @ 2000 RPM,70 @ 5000 RPM,113.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1446mm x 1751mm x 4053mm,147 mm,2548 mm,1104 kg,10.60 m,1501 mm,1521 mm,-,Volkswagen,Polo,70TSI Trendline,AW MY21,60,"999,000",12,"15,000",,
2021,2021 Mercedes-Benz GLB35 4Matic X247 MY21.5,"23,300km",Dealer: Used,"$89,990",Auto Dual Clutch Sports,"SUV, 4 Doors, 7 Seats",All Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,8.30 L / 100 km,White / Black,1HVN193,30 Aug 2023,W1N2476512W108894,D5389,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Mercedes-Benz Perth used,"1093 Albany Highway, Bentley, WA",7,4,255/40 R20,8.5Jx20,255/40 R20,8.5Jx20,,1991,4,Anti Roll Bar;Coil Spring;MacPherson Strut,Anti Roll Bar;Coil Spring;Multi-Link System,Disc - Ventilated,Disc,60.00,16,400 @ 3000 RPM,225 @ 5800 RPM,186.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1660mm x 1845mm x 4650mm,163 mm,2829 mm,1839 kg,0.00 m,1591 mm,1612 mm,-,Mercedes-Benz,GLB35,4Matic,X247 MY21.5,60,"999,000",12,"20,000",,
2013,2013 Subaru Forester 2.5I MY13,"130,520km",Dealer: Used,"$19,990",Continuous Variable,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.5 L",Unleaded Petrol,8.10 L / 100 km,Blue / -,1GYR944,-,JF2SJ9KC5DG010836,2530,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Platinum Automotive Sales,"198 Collier Rd, Bayswater, WA",5,4,225/60 R17,7x17,225/60 R17,7x17,,2498,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Disc - Ventilated,Disc,60.00,16,235 @ 4100 RPM,126 @ 5800 RPM,187.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1735mm x 1795mm x 4595mm,220 mm,2640 mm,1488 kg,10.60 m,1550 mm,1545 mm,-,Subaru,Forester,2.5I,MY13,36,"999,000",6,"12,000",,
2014,2014 Holden Captiva CG 7 LTZ Wagon 7st 5dr Spts Auto 6sp AWD 3.0i [MY14],"190,000km",Dealer: Used,"$11,990",Sports Automatic,-,-,-,,-,White / -,1GML853,-,KL3CD2659FB017492,3655,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Holden,Captiva,CG 7 LTZ Wagon 7st 5dr Spts Auto 6sp AWD 3.0i [MY14],,,,,,,
2015,2015 Holden Commodore Evoke VF II,"175,980km",Dealer: Used,"$11,990",Automatic,"Sedan, 4 Doors, 5 Seats",Rear Wheel Drive,"6 cyl, 3 L",Unleaded Petrol,8.30 L / 100 km,- / -,1HUS319,25 Jul 2023,6G1FA5E53FL136067,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,MT Lawley Motors P/L,"391 Guildford Road, Bayswater, WA",5,4,225/60 R16,7x16,225/60 R16,7x16,,2997,6,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc - Ventilated,73.00,24,290 @ 2900 RPM,185 @ 6700 RPM,210.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1476mm x 1899mm x 4894mm,110 mm,2915 mm,1622 kg,11.40 m,1618 mm,1602 mm,-,Holden,Commodore,Evoke,VF II,36,"100,000",9,"15,000",,
2016,2016 Honda Fit Hybrid F,"68,000km",Dealer: Used,"$21,990",Automatic,-,FWD,-,Unleaded Petrol,-,White / Black,1HWW671,11 Nov 2023,6ZZG000GP51214057,703,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,AutoTribe,"545 Newcastle Street, West Perth, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Honda,Fit,Hybrid F,,,,,,,
2007,2007 Mercedes-Benz CLK-Class C209 Avantgarde Coupe 2dr Spts Auto 7sp 3.5i,"189,866km",Dealer: Used,"$11,990",Sports Automatic,-,-,-,Unleaded Petrol,-,Silver / -,1HWD207,-,WDB2093562F220345,302,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Carhub Automotive,"107 Guildford Road, Maylands, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Mercedes-Benz,CLK-Class,C209 Avantgarde Coupe 2dr Spts Auto 7sp 3.5i,,,,,,,
2008,2008 BMW 3 Series 23i,"189,161km",Dealer: Used,"$11,990",Steptronic,-,-,-,Unleaded Petrol,-,Grey / -,1HRU362,-,WBAWB12030JY93568,1019,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Motoroo,"1787 Albany Highway, Kenwick, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,BMW,3 Series,23i,,,,,,,
